No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,ymd
26970,2016,3,28,17,91.0,91.0,22.0,59.0,700.0,106.0,22.0,1003.7,-5.9,0.0,SW,2.4,Tiantan,2016-03-28
26994,2016,3,29,17,21.0,75.0,5.0,19.0,300.0,118.0,22.0,1008.2,-4.2,0.0,SW,2.9,Tiantan,2016-03-29
27018,2016,3,30,17,47.0,114.0,20.0,32.0,1000.0,124.0,21.6,1008.4,-4.5,0.0,S,2.5,Tiantan,2016-03-30
27042,2016,3,31,17,168.0,222.0,49.0,38.0,1400.0,164.0,23.0,999.0,6.3,0.0,SSW,3.6,Tiantan,2016-03-31
27066,2016,4,1,17,14.0,49.0,2.0,18.0,300.0,88.0,19.8,1005.8,-3.2,0.0,N,4.8,Tiantan,2016-04-01
27090,2016,4,2,17,9.0,34.0,2.0,15.0,300.0,89.0,17.2,1015.1,-11.5,0.0,NW,3.4,Tiantan,2016-04-02
27114,2016,4,3,17,27.0,56.0,4.0,15.0,300.0,107.0,17.6,1012.7,-10.3,0.0,SSW,2.8,Tiantan,2016-04-03
27138,2016,4,4,17,80.0,113.0,21.0,21.0,700.0,150.0,20.6,1004.5,1.4,0.0,SW,4.5,Tiantan,2016-04-04
27162,2016,4,5,17,139.0,242.0,29.0,52.0,1200.0,126.0,18.7,1006.1,5.2,0.0,ESE,5.0,Tiantan,2016-04-05
27186,2016,4,6,17,193.0,193.0,20.0,36.0,1400.0,125.0,19.3,999.9,10.8,0.0,SSW,2.2,Tiantan,2016-04-06
27210,2016,4,7,17,21.0,77.0,3.0,21.0,300.0,96.0,23.1,1006.5,-7.9,0.0,NW,5.4,Tiantan,2016-04-07
27234,2016,4,8,17,41.0,117.0,6.0,21.0,400.0,115.0,23.3,1004.2,-8.9,0.0,SW,5.2,Tiantan,2016-04-08
27258,2016,4,9,17,96.0,374.0,15.0,25.0,600.0,124.0,17.4,1005.0,-1.3,0.0,SSE,2.5,Tiantan,2016-04-09
27282,2016,4,10,17,90.0,170.0,24.0,29.0,1000.0,123.0,18.5,1012.0,-6.3,0.0,S,2.9,Tiantan,2016-04-10
27306,2016,4,11,17,56.0,100.0,13.0,39.0,600.0,96.0,14.5,1007.5,-5.3,0.0,SE,3.3,Tiantan,2016-04-11
27330,2016,4,12,17,71.0,75.0,8.0,59.0,800.0,80.0,17.7,1000.9,5.9,0.0,ESE,3.3,Tiantan,2016-04-12
27354,2016,4,13,17,114.0,114.0,9.0,40.0,600.0,140.0,25.4,997.5,-7.2,0.0,WNW,5.0,Tiantan,2016-04-13
27378,2016,4,14,17,36.0,81.0,3.0,14.0,300.0,126.0,22.7,1009.2,-5.3,0.0,SSW,2.9,Tiantan,2016-04-14
27402,2016,4,15,17,72.0,133.0,20.0,29.0,800.0,164.0,21.4,1003.9,5.3,0.0,SSW,2.8,Tiantan,2016-04-15
27426,2016,4,16,17,15.0,31.0,2.0,18.0,300.0,79.0,18.0,1003.6,-4.7,0.0,NW,5.8,Tiantan,2016-04-16
27450,2016,4,17,17,9.0,15.0,2.0,19.0,300.0,94.0,19.2,1004.9,-12.0,0.0,NW,3.3,Tiantan,2016-04-17
27474,2016,4,18,17,34.0,34.0,4.0,27.0,400.0,106.0,19.4,1007.6,-10.8,0.0,NNE,3.3,Tiantan,2016-04-18
27498,2016,4,19,17,96.0,111.0,25.0,77.0,2000.0,45.0,14.5,1009.8,5.6,0.0,E,1.7,Tiantan,2016-04-19
27522,2016,4,20,17,60.0,60.0,2.0,20.0,400.0,138.0,26.2,1003.6,-1.6,0.0,WSW,2.3,Tiantan,2016-04-20
27546,2016,4,21,17,,,5.0,30.0,400.0,122.0,28.9,995.4,-3.4,0.0,NW,5.2,Tiantan,2016-04-21
27570,2016,4,22,17,15.0,79.0,5.0,31.0,300.0,108.0,24.3,1003.5,-10.6,0.0,NW,5.2,Tiantan,2016-04-22
27594,2016,4,23,17,13.0,63.0,6.0,19.0,400.0,117.0,20.4,1008.5,-9.0,0.0,SSW,3.1,Tiantan,2016-04-23
27618,2016,4,24,17,107.0,227.0,51.0,26.0,1100.0,200.0,24.2,1002.4,8.6,0.0,SW,4.5,Tiantan,2016-04-24
27642,2016,4,25,17,24.0,108.0,4.0,7.0,300.0,180.0,27.1,1006.9,5.4,0.0,SW,4.1,Tiantan,2016-04-25
27666,2016,4,26,17,53.0,124.0,15.0,25.0,700.0,166.0,21.8,1009.5,4.4,0.0,SSE,2.4,Tiantan,2016-04-26
27690,2016,4,27,17,81.0,85.0,10.0,44.0,1000.0,129.0,17.2,1008.5,9.4,0.0,NE,0.9,Tiantan,2016-04-27
27714,2016,4,28,17,43.0,90.0,7.0,14.0,500.0,208.0,24.7,1007.1,6.4,0.0,SSE,2.4,Tiantan,2016-04-28
27738,2016,4,29,17,151.0,202.0,29.0,43.0,1500.0,234.0,24.2,999.9,10.8,0.0,NNE,1.6,Tiantan,2016-04-29
27762,2016,4,30,17,62.0,124.0,15.0,18.0,1000.0,256.0,29.1,995.2,15.2,0.0,SE,2.9,Tiantan,2016-04-30
27786,2016,5,1,17,130.0,159.0,27.0,15.0,1500.0,277.0,27.9,993.5,15.5,0.0,NW,0.7,Tiantan,2016-05-01
27810,2016,5,2,17,60.0,115.0,2.0,16.0,400.0,60.0,11.7,1003.6,8.5,0.4,ENE,4.4,Tiantan,2016-05-02
27834,2016,5,3,17,19.0,123.0,2.0,19.0,300.0,106.0,26.1,994.3,-10.8,0.0,NNW,4.8,Tiantan,2016-05-03
27858,2016,5,4,17,23.0,71.0,7.0,18.0,400.0,166.0,27.1,999.4,-1.8,0.0,S,1.5,Tiantan,2016-05-04
27882,2016,5,5,17,49.0,106.0,20.0,38.0,1100.0,146.0,23.1,998.1,8.0,0.0,SSW,2.7,Tiantan,2016-05-05
27906,2016,5,6,17,12.0,52.0,2.0,21.0,300.0,95.0,25.3,1005.9,-4.1,0.0,N,2.4,Tiantan,2016-05-06
27930,2016,5,7,17,12.0,55.0,2.0,11.0,200.0,151.0,25.8,1010.8,-6.9,0.0,SW,4.4,Tiantan,2016-05-07
27954,2016,5,8,17,54.0,126.0,25.0,16.0,800.0,182.0,24.9,1004.7,8.8,0.0,SSW,3.6,Tiantan,2016-05-08
27978,2016,5,9,17,20.0,31.0,2.0,25.0,500.0,88.0,18.6,1007.7,10.2,0.0,NNE,2.0,Tiantan,2016-05-09
28002,2016,5,10,17,40.0,93.0,3.0,8.0,400.0,183.0,27.4,1001.8,6.2,0.0,SSW,3.0,Tiantan,2016-05-10
28026,2016,5,11,17,128.0,155.0,18.0,19.0,1100.0,205.0,26.7,994.1,15.4,0.0,SW,1.5,Tiantan,2016-05-11
28050,2016,5,12,17,11.0,11.0,2.0,16.0,200.0,93.0,21.4,1010.4,-3.9,0.0,N,3.5,Tiantan,2016-05-12
28074,2016,5,13,17,40.0,64.0,12.0,14.0,500.0,157.0,22.9,1013.7,1.2,0.0,S,4.2,Tiantan,2016-05-13
28098,2016,5,14,17,46.0,46.0,2.0,29.0,700.0,56.0,13.5,1010.7,11.4,0.2,SSW,1.4,Tiantan,2016-05-14
28122,2016,5,15,17,3.0,10.0,2.0,23.0,300.0,90.0,24.2,1006.5,-7.0,0.0,NW,1.7,Tiantan,2016-05-15
28146,2016,5,16,17,3.0,34.0,2.0,9.0,300.0,152.0,30.0,1000.9,-0.4,0.0,WSW,4.8,Tiantan,2016-05-16
28170,2016,5,17,17,40.0,106.0,14.0,14.0,600.0,237.0,31.4,1002.9,4.2,0.0,SSW,4.8,Tiantan,2016-05-17
28194,2016,5,18,17,34.0,87.0,4.0,10.0,400.0,220.0,28.8,1006.9,11.4,0.0,SSE,2.7,Tiantan,2016-05-18
28218,2016,5,19,17,61.0,86.0,13.0,15.0,600.0,282.0,28.9,1008.4,7.5,0.0,S,2.2,Tiantan,2016-05-19
28242,2016,5,20,17,61.0,61.0,21.0,23.0,800.0,259.0,28.0,1010.0,6.7,0.0,ESE,3.4,Tiantan,2016-05-20
28266,2016,5,21,17,32.0,32.0,12.0,15.0,700.0,217.0,28.7,1012.9,3.5,0.0,ESE,2.7,Tiantan,2016-05-21
28290,2016,5,22,17,57.0,57.0,9.0,10.0,500.0,236.0,28.6,1009.6,4.8,0.0,S,2.1,Tiantan,2016-05-22
28314,2016,5,23,17,58.0,58.0,11.0,30.0,700.0,160.0,20.9,1003.2,11.8,0.0,W,3.4,Tiantan,2016-05-23
28338,2016,5,24,17,22.0,59.0,2.0,11.0,300.0,153.0,29.0,994.6,4.5,0.0,SSW,2.9,Tiantan,2016-05-24
28362,2016,5,25,17,17.0,29.0,2.0,13.0,200.0,151.0,26.7,1001.0,4.4,0.0,SW,3.4,Tiantan,2016-05-25
28386,2016,5,26,17,18.0,18.0,2.0,23.0,300.0,121.0,30.1,1004.1,-0.3,0.0,WNW,2.7,Tiantan,2016-05-26
28410,2016,5,27,17,60.0,101.0,18.0,18.0,600.0,196.0,27.3,1003.2,7.7,0.0,SSW,4.3,Tiantan,2016-05-27
28434,2016,5,28,17,41.0,81.0,15.0,14.0,700.0,221.0,29.4,998.8,7.9,0.0,SSW,4.4,Tiantan,2016-05-28
28458,2016,5,29,17,20.0,81.0,4.0,15.0,200.0,175.0,30.7,1000.3,-0.9,0.0,S,2.7,Tiantan,2016-05-29
28482,2016,5,30,17,112.0,146.0,26.0,21.0,900.0,307.0,34.0,995.8,15.9,0.0,SSW,2.2,Tiantan,2016-05-30
28506,2016,5,31,17,36.0,127.0,11.0,17.0,700.0,107.0,25.8,1006.1,4.8,0.0,SSW,1.2,Tiantan,2016-05-31
28530,2016,6,1,17,103.0,103.0,8.0,15.0,600.0,197.0,29.0,1005.8,6.4,0.0,S,2.1,Tiantan,2016-06-01
28554,2016,6,2,17,41.0,56.0,15.0,14.0,600.0,226.0,30.7,1001.9,5.9,0.0,SSW,2.9,Tiantan,2016-06-02
28578,2016,6,3,17,68.0,192.0,23.0,23.0,800.0,250.0,28.3,1000.1,12.2,0.0,SE,2.7,Tiantan,2016-06-03
28602,2016,6,4,17,79.0,146.0,16.0,14.0,700.0,258.0,30.3,1001.3,12.2,0.0,SE,2.6,Tiantan,2016-06-04
28626,2016,6,5,17,71.0,71.0,15.0,14.0,600.0,247.0,30.0,1003.1,12.4,0.0,SSE,2.4,Tiantan,2016-06-05
28650,2016,6,6,17,131.0,131.0,11.0,15.0,900.0,269.0,30.0,1002.4,14.9,0.0,S,2.3,Tiantan,2016-06-06
28674,2016,6,7,17,72.0,92.0,2.0,15.0,800.0,146.0,26.3,1004.8,15.4,0.0,WSW,2.7,Tiantan,2016-06-07
28698,2016,6,8,17,131.0,131.0,2.0,22.0,1100.0,210.0,29.4,1001.5,17.9,0.0,WSW,3.0,Tiantan,2016-06-08
28722,2016,6,9,17,54.0,54.0,5.0,12.0,500.0,90.0,33.0,997.1,12.1,0.0,SW,4.0,Tiantan,2016-06-09
28746,2016,6,10,17,28.0,29.0,4.0,19.0,600.0,122.0,27.3,996.8,17.2,0.0,ESE,0.9,Tiantan,2016-06-10
28770,2016,6,11,17,8.0,16.0,3.0,6.0,300.0,139.0,29.6,1002.1,8.6,0.0,E,1.4,Tiantan,2016-06-11
28794,2016,6,12,17,32.0,32.0,8.0,13.0,500.0,220.0,30.4,998.9,12.3,0.0,SSW,1.6,Tiantan,2016-06-12
28818,2016,6,13,17,57.0,57.0,2.0,48.0,700.0,71.0,19.3,997.0,17.6,0.0,ENE,1.3,Tiantan,2016-06-13
28842,2016,6,14,17,28.0,28.0,2.0,20.0,600.0,92.0,19.4,996.5,14.6,0.0,E,1.2,Tiantan,2016-06-14
28866,2016,6,15,17,7.0,64.0,3.0,12.0,400.0,186.0,23.1,997.0,17.1,5.3,N,3.4,Tiantan,2016-06-15
28890,2016,6,16,17,13.0,13.0,2.0,12.0,300.0,167.0,34.2,990.6,8.8,0.0,SW,2.9,Tiantan,2016-06-16
28914,2016,6,17,17,14.0,142.0,2.0,51.0,600.0,67.0,26.0,995.4,14.5,0.1,ESE,1.2,Tiantan,2016-06-17
28938,2016,6,18,17,46.0,54.0,13.0,16.0,500.0,218.0,31.7,999.3,15.2,0.0,S,3.2,Tiantan,2016-06-18
28962,2016,6,19,17,42.0,69.0,6.0,14.0,300.0,86.0,34.4,998.2,11.5,0.0,SW,3.4,Tiantan,2016-06-19
28986,2016,6,20,17,62.0,103.0,6.0,12.0,100.0,197.0,32.4,996.0,19.3,0.0,SSW,1.9,Tiantan,2016-06-20
29010,2016,6,21,17,118.0,118.0,4.0,15.0,1000.0,256.0,34.4,994.6,21.1,0.0,SSW,2.6,Tiantan,2016-06-21
29034,2016,6,22,17,70.0,82.0,3.0,15.0,700.0,248.0,32.7,995.2,21.2,0.0,SSW,2.6,Tiantan,2016-06-22
29058,2016,6,23,17,60.0,71.0,13.0,22.0,1600.0,200.0,31.5,997.8,15.0,0.0,SSW,1.7,Tiantan,2016-06-23
29082,2016,6,24,17,12.0,134.0,4.0,33.0,200.0,18.0,32.7,999.2,6.8,0.0,NNW,1.2,Tiantan,2016-06-24
29106,2016,6,25,17,,32.0,5.0,76.0,100.0,57.0,37.1,1000.2,6.2,0.0,WNW,1.3,Tiantan,2016-06-25
29130,2016,6,26,17,40.0,84.0,10.0,29.0,300.0,188.0,35.5,998.9,7.5,0.0,SW,4.1,Tiantan,2016-06-26
29154,2016,6,27,17,77.0,79.0,5.0,42.0,800.0,143.0,25.8,998.2,18.0,0.0,ESE,2.8,Tiantan,2016-06-27
29178,2016,6,28,17,106.0,106.0,2.0,15.0,800.0,,22.1,1000.9,18.5,0.0,W,1.2,Tiantan,2016-06-28
29202,2016,6,29,17,113.0,113.0,2.0,14.0,1100.0,156.0,28.2,999.5,20.2,0.0,SSE,1.4,Tiantan,2016-06-29
29226,2016,6,30,17,31.0,33.0,3.0,8.0,600.0,225.0,33.2,997.0,16.5,0.0,E,1.3,Tiantan,2016-06-30
29250,2016,7,1,17,14.0,37.0,2.0,4.0,400.0,169.0,32.0,997.5,10.1,0.0,WNW,1.2,Tiantan,2016-07-01
29274,2016,7,2,17,29.0,33.0,4.0,7.0,400.0,175.0,33.1,999.2,13.7,0.0,SSW,3.7,Tiantan,2016-07-02
29298,2016,7,3,17,94.0,119.0,6.0,20.0,1000.0,219.0,30.3,1000.6,18.7,0.0,SSE,2.5,Tiantan,2016-07-03
29322,2016,7,4,17,102.0,102.0,7.0,9.0,1400.0,234.0,31.4,1002.2,19.4,0.0,SE,2.3,Tiantan,2016-07-04
29346,2016,7,5,17,68.0,75.0,7.0,9.0,1000.0,250.0,31.9,1004.5,17.8,0.0,SSW,2.6,Tiantan,2016-07-05
29370,2016,7,6,17,43.0,63.0,7.0,11.0,600.0,214.0,33.5,1005.7,15.9,0.0,SW,2.3,Tiantan,2016-07-06
29394,2016,7,7,17,114.0,116.0,7.0,15.0,900.0,257.0,33.3,1004.7,18.3,0.0,S,2.8,Tiantan,2016-07-07
29418,2016,7,8,17,102.0,102.0,8.0,14.0,1100.0,221.0,32.7,1001.2,20.6,0.0,S,2.1,Tiantan,2016-07-08
29442,2016,7,9,17,72.0,77.0,5.0,11.0,800.0,200.0,34.7,998.0,21.7,0.0,S,3.3,Tiantan,2016-07-09
29466,2016,7,10,17,49.0,49.0,7.0,5.0,800.0,195.0,35.7,995.9,20.4,0.0,SSW,2.8,Tiantan,2016-07-10
29490,2016,7,11,17,80.0,83.0,6.0,6.0,600.0,188.0,35.0,993.2,20.6,0.0,SW,3.2,Tiantan,2016-07-11
29514,2016,7,12,17,9.0,9.0,3.0,28.0,600.0,102.0,29.0,996.6,19.6,0.0,NE,2.0,Tiantan,2016-07-12
29538,2016,7,13,17,13.0,24.0,4.0,5.0,400.0,187.0,36.2,998.6,14.2,0.0,SW,2.2,Tiantan,2016-07-13
29562,2016,7,14,17,33.0,55.0,6.0,28.0,800.0,149.0,30.5,1000.8,16.9,0.0,WSW,3.4,Tiantan,2016-07-14
29586,2016,7,15,17,39.0,39.0,3.0,55.0,800.0,31.0,22.3,999.0,18.5,0.0,NE,1.7,Tiantan,2016-07-15
29610,2016,7,16,17,51.0,51.0,4.0,51.0,900.0,94.0,25.6,999.2,16.4,0.0,WNW,1.2,Tiantan,2016-07-16
29634,2016,7,17,17,79.0,79.0,6.0,15.0,1100.0,226.0,30.3,1001.8,19.0,0.0,SSW,1.8,Tiantan,2016-07-17
29658,2016,7,18,17,115.0,115.0,2.0,21.0,1000.0,94.0,26.1,1002.7,22.4,2.9,W,1.4,Tiantan,2016-07-18
29682,2016,7,19,17,93.0,93.0,2.0,69.0,1600.0,25.0,24.3,1002.8,23.3,0.3,NNE,1.8,Tiantan,2016-07-19
29706,2016,7,20,17,4.0,5.0,2.0,13.0,300.0,48.0,21.9,994.7,21.2,3.8,NE,3.9,Tiantan,2016-07-20
29730,2016,7,21,17,55.0,55.0,2.0,38.0,1000.0,41.0,25.3,996.6,24.3,1.2,ENE,0.9,Tiantan,2016-07-21
29754,2016,7,22,17,48.0,48.0,2.0,7.0,900.0,149.0,30.6,995.5,24.0,0.0,SSW,1.7,Tiantan,2016-07-22
29778,2016,7,23,17,163.0,163.0,2.0,9.0,1400.0,181.0,31.9,995.6,26.9,0.0,ESE,2.9,Tiantan,2016-07-23
29802,2016,7,24,17,129.0,131.0,2.0,12.0,1100.0,202.0,33.3,999.9,26.8,0.0,SSE,2.3,Tiantan,2016-07-24
29826,2016,7,25,17,28.0,28.0,2.0,35.0,600.0,120.0,32.0,996.3,23.5,0.0,NW,1.1,Tiantan,2016-07-25
29850,2016,7,26,17,45.0,45.0,2.0,17.0,700.0,162.0,34.2,998.1,15.6,0.0,NE,1.5,Tiantan,2016-07-26
29874,2016,7,27,17,72.0,111.0,2.0,9.0,1000.0,218.0,34.6,995.3,25.4,0.0,S,2.1,Tiantan,2016-07-27
29898,2016,7,28,17,57.0,57.0,2.0,2.0,1000.0,168.0,32.5,996.1,23.2,0.0,SSW,2.3,Tiantan,2016-07-28
29922,2016,7,29,17,141.0,141.0,2.0,11.0,1800.0,244.0,32.8,1000.0,26.1,0.0,ESE,2.1,Tiantan,2016-07-29
29946,2016,7,30,17,232.0,232.0,2.0,44.0,2600.0,70.0,29.4,1002.9,23.8,0.0,SSW,1.7,Tiantan,2016-07-30
29970,2016,7,31,17,73.0,73.0,2.0,34.0,1400.0,102.0,27.8,1003.5,23.0,0.0,NNW,0.6,Tiantan,2016-07-31
29994,2016,8,1,17,71.0,71.0,2.0,11.0,1500.0,196.0,31.1,1003.3,24.0,0.0,E,2.0,Tiantan,2016-08-01
30018,2016,8,2,17,39.0,40.0,2.0,9.0,800.0,193.0,32.9,1003.7,21.7,0.0,ESE,2.3,Tiantan,2016-08-02
30042,2016,8,3,17,56.0,56.0,2.0,14.0,900.0,258.0,34.5,1003.9,22.2,0.0,ESE,2.1,Tiantan,2016-08-03
30066,2016,8,4,17,102.0,102.0,2.0,12.0,1500.0,231.0,32.6,1004.1,24.4,0.0,SE,2.8,Tiantan,2016-08-04
30090,2016,8,5,17,47.0,48.0,3.0,8.0,800.0,186.0,33.5,1003.5,22.6,0.0,S,2.6,Tiantan,2016-08-05
30114,2016,8,6,17,93.0,99.0,2.0,11.0,2500.0,165.0,32.2,999.2,24.3,0.0,S,2.9,Tiantan,2016-08-06
30138,2016,8,7,17,14.0,28.0,2.0,2.0,600.0,143.0,32.0,1003.1,19.9,0.0,SSE,1.8,Tiantan,2016-08-07
30162,2016,8,8,17,15.0,31.0,2.0,2.0,600.0,167.0,32.1,1003.8,18.7,0.0,ESE,2.5,Tiantan,2016-08-08
30186,2016,8,9,17,65.0,75.0,7.0,19.0,1400.0,191.0,31.4,1001.9,23.0,0.0,SSE,2.4,Tiantan,2016-08-09
30210,2016,8,10,17,80.0,80.0,2.0,11.0,800.0,153.0,33.3,1000.8,24.2,0.0,SW,3.5,Tiantan,2016-08-10
30234,2016,8,11,17,100.0,116.0,2.0,15.0,1300.0,161.0,33.8,1001.3,26.0,0.0,SSW,2.5,Tiantan,2016-08-11
30258,2016,8,12,17,18.0,18.0,2.0,59.0,800.0,47.0,28.8,1000.2,23.9,0.0,ENE,1.5,Tiantan,2016-08-12
30282,2016,8,13,17,22.0,40.0,5.0,67.0,600.0,48.0,31.2,1001.1,17.9,0.0,NW,2.3,Tiantan,2016-08-13
30306,2016,8,14,17,30.0,81.0,4.0,35.0,600.0,209.0,32.9,1001.0,18.7,0.0,ESE,1.5,Tiantan,2016-08-14
30330,2016,8,15,17,7.0,9.0,2.0,18.0,200.0,102.0,27.6,1002.9,15.3,0.0,WNW,1.5,Tiantan,2016-08-15
30354,2016,8,16,17,26.0,48.0,2.0,12.0,600.0,172.0,31.2,999.3,20.8,0.0,SSE,2.4,Tiantan,2016-08-16
30378,2016,8,17,17,95.0,97.0,4.0,103.0,1500.0,17.0,25.6,998.9,22.7,0.0,NE,1.5,Tiantan,2016-08-17
30402,2016,8,18,17,55.0,55.0,2.0,45.0,1900.0,43.0,22.8,996.8,21.8,0.4,N,1.6,Tiantan,2016-08-18
30426,2016,8,19,17,10.0,24.0,2.0,17.0,600.0,160.0,32.4,1001.5,20.0,0.0,ENE,1.8,Tiantan,2016-08-19
30450,2016,8,20,17,57.0,87.0,2.0,21.0,1100.0,276.0,32.2,1002.6,19.8,0.0,SSE,1.2,Tiantan,2016-08-20
30474,2016,8,21,17,45.0,56.0,2.0,15.0,700.0,263.0,33.1,1004.5,21.3,0.0,S,1.7,Tiantan,2016-08-21
30498,2016,8,22,17,23.0,36.0,3.0,13.0,,173.0,32.5,1005.4,19.7,0.0,SSW,2.7,Tiantan,2016-08-22
30522,2016,8,23,17,80.0,80.0,5.0,28.0,900.0,159.0,28.9,1000.7,21.7,0.0,SW,1.1,Tiantan,2016-08-23
30546,2016,8,24,17,68.0,80.0,4.0,47.0,1000.0,97.0,30.6,998.8,21.7,0.0,S,1.5,Tiantan,2016-08-24
30570,2016,8,25,17,6.0,6.0,2.0,20.0,300.0,63.0,29.0,1008.9,8.1,0.0,NE,3.0,Tiantan,2016-08-25
30594,2016,8,26,17,3.0,18.0,2.0,21.0,400.0,110.0,29.4,1010.3,6.1,0.0,ENE,1.7,Tiantan,2016-08-26
30618,2016,8,27,17,12.0,139.0,2.0,24.0,200.0,90.0,25.9,1006.2,10.1,0.9,WSW,3.6,Tiantan,2016-08-27
30642,2016,8,28,17,3.0,17.0,2.0,16.0,200.0,114.0,32.5,1005.8,6.6,0.0,W,1.1,Tiantan,2016-08-28
30666,2016,8,29,17,16.0,38.0,3.0,16.0,2100.0,138.0,29.9,1006.9,9.4,0.0,ESE,1.2,Tiantan,2016-08-29
30690,2016,8,30,17,34.0,69.0,4.0,25.0,700.0,188.0,32.2,997.7,14.3,0.0,WSW,1.9,Tiantan,2016-08-30
30714,2016,8,31,17,5.0,25.0,2.0,26.0,300.0,86.0,32.9,989.8,-0.3,0.0,NNW,3.8,Tiantan,2016-08-31
30738,2016,9,1,17,8.0,40.0,4.0,34.0,400.0,57.0,24.7,993.7,10.6,0.0,ENE,1.3,Tiantan,2016-09-01
30762,2016,9,2,17,21.0,39.0,2.0,34.0,300.0,71.0,27.2,998.7,14.2,0.0,NE,1.8,Tiantan,2016-09-02
30786,2016,9,3,17,22.0,44.0,2.0,21.0,300.0,195.0,30.4,1001.7,16.0,0.0,SSE,2.5,Tiantan,2016-09-03
30810,2016,9,4,17,25.0,32.0,3.0,11.0,500.0,164.0,29.4,1004.4,16.2,0.0,WSW,2.6,Tiantan,2016-09-04
30834,2016,9,5,17,11.0,28.0,2.0,25.0,300.0,95.0,31.8,1004.4,12.1,0.0,NW,1.4,Tiantan,2016-09-05
30858,2016,9,6,17,8.0,46.0,5.0,29.0,300.0,78.0,30.3,1002.6,8.7,0.0,WSW,1.2,Tiantan,2016-09-06
30882,2016,9,7,17,,,,,,,29.1,1000.0,14.9,0.0,ESE,1.9,Tiantan,2016-09-07
30906,2016,9,8,17,12.0,63.0,4.0,18.0,300.0,165.0,31.4,1001.0,7.1,0.0,NW,1.4,Tiantan,2016-09-08
30930,2016,9,9,17,7.0,25.0,5.0,20.0,400.0,85.0,30.8,1003.4,10.2,0.0,W,2.0,Tiantan,2016-09-09
30954,2016,9,10,17,21.0,36.0,2.0,25.0,400.0,135.0,29.2,1004.5,11.3,0.0,SSW,1.8,Tiantan,2016-09-10
30978,2016,9,11,17,31.0,42.0,2.0,25.0,900.0,130.0,23.3,1009.6,15.6,0.0,ENE,2.3,Tiantan,2016-09-11
31002,2016,9,12,17,30.0,43.0,2.0,23.0,700.0,156.0,26.5,1011.5,16.1,0.0,ESE,1.8,Tiantan,2016-09-12
31026,2016,9,13,17,75.0,75.0,3.0,22.0,1000.0,178.0,26.9,1011.8,18.2,0.0,S,1.8,Tiantan,2016-09-13
31050,2016,9,14,17,88.0,102.0,10.0,19.0,900.0,206.0,28.75,1010.0,17.5,0.0,SW,3.3,Tiantan,2016-09-14
31074,2016,9,15,17,82.0,119.0,6.0,20.0,1000.0,227.0,29.8,1008.0,17.9,0.0,SW,2.4,Tiantan,2016-09-15
31098,2016,9,16,17,133.0,133.0,5.0,21.0,1200.0,198.0,29.9,1006.4,21.0,0.0,S,1.3,Tiantan,2016-09-16
31122,2016,9,17,17,20.0,42.0,4.0,40.0,900.0,45.0,22.4,1013.6,16.4,0.0,ENE,1.1,Tiantan,2016-09-17
31146,2016,9,18,17,15.0,25.0,2.0,41.0,500.0,22.0,20.2,1015.4,13.2,0.0,N,1.1,Tiantan,2016-09-18
31170,2016,9,19,17,7.0,10.0,2.0,27.0,300.0,76.0,24.5,1015.4,8.4,0.0,ENE,1.4,Tiantan,2016-09-19
31194,2016,9,20,17,17.0,34.0,5.0,20.0,500.0,131.0,25.7,1014.1,6.8,0.0,SSE,1.8,Tiantan,2016-09-20
31218,2016,9,21,17,99.0,99.0,11.0,97.0,1000.0,60.0,23.125,1014.0,10.6,0.0,NE,1.0,Tiantan,2016-09-21
31242,2016,9,22,17,140.0,140.0,15.0,45.0,1200.0,188.0,23.5,1008.3,16.0,0.0,ENE,1.1,Tiantan,2016-09-22
31266,2016,9,23,17,,121.0,4.0,26.0,900.0,224.0,26.225,1006.0,17.2,0.0,SE,2.1,Tiantan,2016-09-23
31290,2016,9,24,17,175.0,189.0,5.0,37.0,1300.0,210.0,26.45,1004.0,18.4,0.0,SE,1.7,Tiantan,2016-09-24
31314,2016,9,25,17,212.0,212.0,11.0,83.0,3500.0,101.0,26.825,1009.0,19.1,0.0,NE,1.3,Tiantan,2016-09-25
31338,2016,9,26,17,78.0,78.0,2.0,51.0,1700.0,55.0,21.475,1008.0,18.0,0.0,NE,1.0,Tiantan,2016-09-26
31362,2016,9,27,17,13.0,24.0,2.0,26.0,600.0,52.0,19.85,1018.0,2.7,0.0,NE,4.0,Tiantan,2016-09-27
31386,2016,9,28,17,11.0,46.0,2.0,22.0,400.0,68.0,20.525,1019.0,-0.5,0.0,SW,1.7,Tiantan,2016-09-28
31410,2016,9,29,17,71.0,91.0,10.0,38.0,600.0,120.0,20.3,1012.1,4.7,0.0,WSW,1.7,Tiantan,2016-09-29
31434,2016,9,30,17,102.0,131.0,19.0,37.0,800.0,181.0,23.3,1009.0,9.3,0.0,SSW,1.7,Tiantan,2016-09-30
31458,2016,10,1,17,131.0,133.0,19.0,41.0,900.0,154.0,23.5,1009.3,11.5,0.0,S,0.9,Tiantan,2016-10-01
31482,2016,10,2,17,175.0,192.0,10.0,61.0,1300.0,150.0,24.1,1005.8,15.3,0.0,SE,1.4,Tiantan,2016-10-02
31506,2016,10,3,17,73.0,125.0,4.0,23.0,600.0,176.0,27.2,1006.6,14.9,0.0,SSE,1.3,Tiantan,2016-10-03
